team_1_athlete_1_id,team_1_athlete_1_name,team_1_athlete_1_profile_pic,team_1_athlete_1_nationality_name,team_1_athlete_1_national_flag_thumbnail,team_1_athlete_1_dob,team_1_athlete_1_age,team_1_athlete_1_height,team_1_current_rank,team_1_total_wins,team_1_total_points,team_1_career_wins,team_1_career_losses,team_1_current_year_wins,team_1_current_year_losses,team_2_athlete_1_id,team_2_athlete_1_name,team_2_athlete_1_profile_pic,team_2_athlete_1_nationality_name,team_2_athlete_1_national_flag_thumbnail,team_2_athlete_1_dob,team_2_athlete_1_age,team_2_athlete_1_height,team_2_current_rank,team_2_total_wins,team_2_total_points,team_2_career_wins,team_2_career_losses,team_2_current_year_wins,team_2_current_year_losses
73173,PUSARLA V. Sindhu,https://img.bwfbadminton.com/image/upload/v1627948657/assets/players/thumbnail/73173.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,1995-07-05,29,179.0,18,1,42,450,222,5,10,52089,Yu WAKITA,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_female.jpg,Japan,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/JPN.png,,,,,0,34,36,23,0,0
73173,PUSARLA V. Sindhu,https://img.bwfbadminton.com/image/upload/v1627948657/assets/players/thumbnail/73173.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,1995-07-05,29,179.0,18,2,86,450,222,5,10,53153,Jing Yi TEE,https://img.bwfbadminton.com/image/upload/v1604897168/assets/players/thumbnail/53153.jpg,Malaysia,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/MAS.png,1991-02-08,34.0,163.0,,0,50,110,118,0,0
73173,PUSARLA V. Sindhu,https://img.bwfbadminton.com/image/upload/v1627948657/assets/players/thumbnail/73173.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,1995-07-05,29,179.0,18,1,42,450,222,5,10,79705,Thilini HENDAHEWA,https://img.bwfbadminton.com/image/upload/v1654669299/assets/players/thumbnail/79705.jpg,Sri Lanka,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/SRI.png,1996-09-18,28.0,,,0,28,32,35,0,0
73173,PUSARLA V. Sindhu,https://img.bwfbadminton.com/image/upload/v1627948657/assets/players/thumbnail/73173.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,1995-07-05,29,179.0,18,1,42,450,222,5,10,38708,Anna RANKIN,https://img.bwfbadminton.com/image/upload/v1604897008/assets/players/thumbnail/38708.jpg,New Zealand,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/NZL.png,1989-12-08,35.0,,,0,19,47,77,0,0
73173,PUSARLA V. Sindhu,https://img.bwfbadminton.com/image/upload/v1627948657/assets/players/thumbnail/73173.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,1995-07-05,29,179.0,18,1,42,450,222,5,10,63068,Sandra LE GRANGE,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_female.jpg,South Africa,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/RSA.png,1993-07-05,31.0,,,0,10,18,20,0,0
73173,PUSARLA V. Sindhu,https://img.bwfbadminton.com/image/upload/v1627948657/assets/players/thumbnail/73173.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,1995-07-05,29,179.0,18,5,210,450,222,5,10,87885,Neslihan ARIN,https://img.bwfbadminton.com/image/upload/v1604897368/assets/players/thumbnail/87885.jpg,Turkiye,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/TUR.png,1994-02-26,31.0,180.0,48.0,0,135,363,153,23,5
73173,PUSARLA V. Sindhu,https://img.bwfbadminton.com/image/upload/v1627948657/assets/players/thumbnail/73173.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,1995-07-05,29,179.0,18,1,42,450,222,5,10,12028,Agnese ALLEGRINI,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_female.jpg,Italy,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/ITA.png,1982-07-03,42.0,165.0,,0,23,163,122,0,0
73173,PUSARLA V. Sindhu,https://img.bwfbadminton.com/image/upload/v1627948657/assets/players/thumbnail/73173.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,1995-07-05,29,179.0,18,6,517,450,222,5,10,84062,Pornpawee CHOCHUWONG,https://img.bwfbadminton.com/image/upload/v1697765882/assets/players/thumbnail/84062.jpg,Thailand,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/THA.png,1998-01-22,27.0,170.0,7.0,5,498,303,184,27,11
73173,PUSARLA V. Sindhu,https://img.bwfbadminton.com/image/upload/v1627948657/assets/players/thumbnail/73173.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,1995-07-05,29,179.0,18,11,897,450,222,5,10,96713,Nozomi OKUHARA,https://img.bwfbadminton.com/image/upload/v1604895749/assets/players/thumbnail/96713.jpg,Japan,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/JPN.png,1995-03-13,30.0,156.0,44.0,9,905,374,145,3,7
73173,PUSARLA V. Sindhu,https://img.bwfbadminton.com/image/upload/v1627948657/assets/players/thumbnail/73173.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,1995-07-05,29,179.0,18,6,600,450,222,5,10,78778,Yu Fei CHEN,https://img.bwfbadminton.com/image/upload/v1689647649/assets/players/thumbnail/78778.jpg,China,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/CHN.png,1998-03-01,27.0,171.0,5.0,7,567,398,108,32,2
73173,PUSARLA V. Sindhu,https://img.bwfbadminton.com/image/upload/v1627948657/assets/players/thumbnail/73173.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,1995-07-05,29,179.0,18,2,84,450,222,5,10,91560,Wen Yu ZHANG,https://img.bwfbadminton.com/image/upload/v1604896559/assets/players/thumbnail/91560.jpg,Canada,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/CAN.png,2002-08-29,22.0,167.0,50.0,0,51,86,72,8,7
73173,PUSARLA V. Sindhu,https://img.bwfbadminton.com/image/upload/v1627948657/assets/players/thumbnail/73173.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,1995-07-05,29,179.0,18,2,203,450,222,5,10,75678,Thuy Linh NGUYEN,https://img.bwfbadminton.com/image/upload/v1721630859/assets/players/thumbnail/75678.jpg,Vietnam,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/VIE.png,1997-11-20,27.0,163.0,24.0,2,217,190,108,9,9
73173,PUSARLA V. Sindhu,https://img.bwfbadminton.com/image/upload/v1627948657/assets/players/thumbnail/73173.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,1995-07-05,29,179.0,18,2,163,450,222,5,10,76890,Putri Kusuma WARDANI,https://img.bwfbadminton.com/image/upload/v1604896439/assets/players/thumbnail/76890.jpg,Indonesia,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/INA.png,2002-07-20,22.0,,11.0,2,158,125,74,22,10
73173,PUSARLA V. Sindhu,https://img.bwfbadminton.com/image/upload/v1627948657/assets/players/thumbnail/73173.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,1995-07-05,29,179.0,18,5,263,450,222,5,10,63437,Line Højmark KJAERSFELDT,https://img.bwfbadminton.com/image/upload/v1634092546/assets/players/thumbnail/63437.jpg,Denmark,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/DEN.png,1994-04-20,31.0,174.0,16.0,1,207,305,221,14,10
73173,PUSARLA V. Sindhu,https://img.bwfbadminton.com/image/upload/v1627948657/assets/players/thumbnail/73173.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,1995-07-05,29,179.0,18,14,1168,450,222,5,10,96312,Akane YAMAGUCHI,https://img.bwfbadminton.com/image/upload/v1689647088/assets/players/thumbnail/96312.jpg,Japan,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/JPN.png,1997-06-06,28.0,156.0,3.0,12,1162,478,150,16,6
73173,PUSARLA V. Sindhu,https://img.bwfbadminton.com/image/upload/v1627948657/assets/players/thumbnail/73173.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,1995-07-05,29,179.0,18,1,78,450,222,5,10,77002,Julie Dawall JAKOBSEN,https://img.bwfbadminton.com/image/upload/v1614875091/assets/players/thumbnail/77002.jpg,Denmark,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/DEN.png,1998-03-25,27.0,171.0,30.0,1,75,207,127,6,5
73173,PUSARLA V. Sindhu,https://img.bwfbadminton.com/image/upload/v1627948657/assets/players/thumbnail/73173.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,1995-07-05,29,179.0,18,10,649,450,222,5,10,83802,Gregoria Mariska TUNJUNG,https://img.bwfbadminton.com/image/upload/v1637133297/assets/players/thumbnail/83802.jpg,Indonesia,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/INA.png,1999-08-11,25.0,166.0,8.0,4,614,233,149,8,4
59687,Unnati HOODA,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_female.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2007-09-20,17,,38,0,45,68,35,13,8,61854,Zhi Yi WANG,https://img.bwfbadminton.com/image/upload/v1697435902/assets/players/thumbnail/61854.jpg,China,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/CHN.png,2000-04-29,25.0,171.0,2.0,1,55,222,77,29,7
59687,Unnati HOODA,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_female.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2007-09-20,17,,38,3,146,68,35,13,8,53807,Thamonwan NITHIITTIKRAI,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_female.jpg,Thailand,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/THA.png,2004-01-05,21.0,,72.0,0,113,54,29,8,4
59687,Unnati HOODA,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_female.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2007-09-20,17,,38,2,135,68,35,13,8,74481,Anupama UPADHYAYA,https://img.bwfbadminton.com/image/upload/v1648715657/assets/players/thumbnail/74481.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2005-02-12,20.0,,40.0,1,115,99,57,3,10
59687,Unnati HOODA,https://img.bwfbadminton.com/image/upload/v1648715657/assets/players/thumbnail/74481.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2007-09-20,17,,38,2,135,68,35,13,8,74481,Anupama UPADHYAYA,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_female.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2005-02-12,20.0,,40.0,1,115,99,57,3,10
59687,Unnati HOODA,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_female.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2007-09-20,17,,38,2,84,68,35,13,8,61614,Ciou-Tong TUNG,https://img.bwfbadminton.com/image/upload/v1604896734/assets/players/thumbnail/61614.jpg,Chinese Taipei,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/TPE.png,2001-04-26,24.0,,51.0,0,62,57,53,3,8
59687,Unnati HOODA,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_female.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2007-09-20,17,,38,2,84,68,35,13,8,92014,Selvaduray KISONA,https://img.bwfbadminton.com/image/upload/v1604896186/assets/players/thumbnail/92014.jpg,Malaysia,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/MAS.png,1998-10-01,26.0,162.0,87.0,0,61,115,90,4,6
59687,Unnati HOODA,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_female.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2007-09-20,17,,38,0,66,68,35,13,8,76079,Riko GUNJI,https://img.bwfbadminton.com/image/upload/v1604897768/assets/players/thumbnail/76079.jpg,Japan,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/JPN.png,2002-07-31,22.0,,31.0,1,64,110,27,9,5
59687,Unnati HOODA,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_female.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2007-09-20,17,,38,1,42,68,35,13,8,94712,Asuka TAKAHASHI,https://img.bwfbadminton.com/image/upload/v1634093386/assets/players/thumbnail/94712.jpg,Japan,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/JPN.png,1999-11-13,25.0,,59.0,0,32,119,64,6,5
59687,Unnati HOODA,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_female.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2007-09-20,17,,38,1,61,68,35,13,8,71455,Thi Trang (B) VU,https://img.bwfbadminton.com/image/upload/v1604897550/assets/players/thumbnail/71455.jpg,Vietnam,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/VIE.png,1992-05-19,33.0,165.0,129.0,0,60,201,135,4,2
59687,Unnati HOODA,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_female.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2007-09-20,17,,38,0,33,68,35,13,8,70595,Shriyanshi VALISHETTY,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_female.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2007-04-20,18.0,,76.0,1,42,54,31,6,5
59687,Unnati HOODA,https://img.bwfbadminton.com/image/upload/v1627948657/assets/players/thumbnail/73173.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2007-09-20,17,,38,0,21,68,35,13,8,73173,V. Sindhu PUSARLA,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_female.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,1995-07-05,29.0,179.0,18.0,1,42,450,222,5,10
59687,Unnati HOODA,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_female.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2007-09-20,17,,38,1,42,68,35,13,8,88399,Ishika JAISWAL,https://img.bwfbadminton.com/image/upload/v1677118023/assets/players/thumbnail/88399.jpg,USA,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/USA.png,2003-07-28,21.0,,69.0,0,25,67,34,11,3
59687,Unnati HOODA,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_female.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2007-09-20,17,,38,0,54,68,35,13,8,69091,Lauren LAM,https://img.bwfbadminton.com/image/upload/v1675735492/assets/players/thumbnail/69091.jpg,USA,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/USA.png,2003-01-15,22.0,167.0,39.0,1,55,90,86,3,4
59687,Unnati HOODA,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_female.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2007-09-20,17,,38,0,29,68,35,13,8,84523,Michelle LI,https://img.bwfbadminton.com/image/upload/v1721630779/assets/players/thumbnail/84523.jpg,Canada,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/CAN.png,1991-11-03,33.0,173.0,19.0,1,42,423,239,13,10
59687,Unnati HOODA,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_female.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2007-09-20,17,,38,1,65,68,35,13,8,84897,Juliana Viana VIEIRA,https://img.bwfbadminton.com/image/upload/v1719900379/assets/players/thumbnail/84897.jpg,Brazil,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/BRA.png,2004-09-23,20.0,,58.0,0,58,103,42,7,1
74481,Anupama UPADHYAYA,https://img.bwfbadminton.com/image/upload/v1648715657/assets/players/thumbnail/74481.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2005-02-12,20,,40,0,47,99,57,3,10,35642,Ratchanok INTANON,https://img.bwfbadminton.com/image/upload/v1604897731/assets/players/thumbnail/35642.jpg,Thailand,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/THA.png,1995-02-05,30.0,169.0,10.0,2,84,503,249,17,10
74481,Anupama UPADHYAYA,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_female.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2005-02-12,20,,40,1,115,99,57,3,10,59687,Unnati HOODA,https://img.bwfbadminton.com/image/upload/v1648715657/assets/players/thumbnail/74481.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2007-09-20,17.0,,38.0,2,135,68,35,13,8
74481,Anupama UPADHYAYA,https://img.bwfbadminton.com/image/upload/v1648715657/assets/players/thumbnail/74481.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2005-02-12,20,,40,1,115,99,57,3,10,59687,Unnati HOODA,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_female.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2007-09-20,17.0,,38.0,2,135,68,35,13,8
74481,Anupama UPADHYAYA,https://img.bwfbadminton.com/image/upload/v1648715657/assets/players/thumbnail/74481.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2005-02-12,20,,40,1,42,99,57,3,10,92837,Miu Lin NGAN,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_female.jpg,England,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/ENG.png,1998-03-27,27.0,,477.0,0,28,41,27,6,5
74481,Anupama UPADHYAYA,https://img.bwfbadminton.com/image/upload/v1648715657/assets/players/thumbnail/74481.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2005-02-12,20,,40,0,100,99,57,3,10,76890,Putri Kusuma WARDANI,https://img.bwfbadminton.com/image/upload/v1604896439/assets/players/thumbnail/76890.jpg,Indonesia,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/INA.png,2002-07-20,22.0,,11.0,3,128,125,74,22,10
74481,Anupama UPADHYAYA,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_female.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2005-02-12,20,,40,1,42,99,57,3,10,58664,Anmol KHARB,https://img.bwfbadminton.com/image/upload/v1648715657/assets/players/thumbnail/74481.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2007-01-20,18.0,,64.0,0,27,39,15,0,5
74481,Anupama UPADHYAYA,https://img.bwfbadminton.com/image/upload/v1648715657/assets/players/thumbnail/74481.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2005-02-12,20,,40,1,182,99,57,3,10,88807,Shuo Yun SUNG,https://img.bwfbadminton.com/image/upload/v1658730956/assets/players/thumbnail/88807.jpg,Chinese Taipei,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/TPE.png,1997-06-15,28.0,165.0,22.0,3,208,189,164,7,12
74481,Anupama UPADHYAYA,https://img.bwfbadminton.com/image/upload/v1648715657/assets/players/thumbnail/74481.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2005-02-12,20,,40,0,17,99,57,3,10,83802,Gregoria Mariska TUNJUNG,https://img.bwfbadminton.com/image/upload/v1637133297/assets/players/thumbnail/83802.jpg,Indonesia,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/INA.png,1999-08-11,25.0,166.0,8.0,1,42,233,149,8,4
74481,Anupama UPADHYAYA,https://img.bwfbadminton.com/image/upload/v1648715657/assets/players/thumbnail/74481.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2005-02-12,20,,40,0,15,99,57,3,10,82070,Tomoka MIYAZAKI,https://img.bwfbadminton.com/image/upload/v1667175143/assets/players/thumbnail/82070.jpg,Japan,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/JPN.png,2006-08-17,18.0,,6.0,1,42,97,31,24,10
74481,Anupama UPADHYAYA,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_female.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2005-02-12,20,,40,3,146,99,57,3,10,91807,Rakshitha Sree SANTHOSH RAMRAJ,https://img.bwfbadminton.com/image/upload/v1648715657/assets/players/thumbnail/74481.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2007-04-04,18.0,,41.0,0,118,58,30,4,9
74481,Anupama UPADHYAYA,https://img.bwfbadminton.com/image/upload/v1648715657/assets/players/thumbnail/74481.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2005-02-12,20,,40,3,146,99,57,3,10,91807,Rakshitha Sree SANTHOSH RAMRAJ,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_female.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2007-04-04,18.0,,41.0,0,118,58,30,4,9
74481,Anupama UPADHYAYA,https://img.bwfbadminton.com/image/upload/v1728625354/assets/players/thumbnail/99042.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2005-02-12,20,,40,0,106,99,57,3,10,99042,Tanvi SHARMA,https://img.bwfbadminton.com/image/upload/v1648715657/assets/players/thumbnail/74481.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2008-12-22,16.0,,70.0,2,118,41,15,11,3
74481,Anupama UPADHYAYA,https://img.bwfbadminton.com/image/upload/v1648715657/assets/players/thumbnail/74481.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2005-02-12,20,,40,0,106,99,57,3,10,99042,Tanvi SHARMA,https://img.bwfbadminton.com/image/upload/v1728625354/assets/players/thumbnail/99042.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2008-12-22,16.0,,70.0,2,118,41,15,11,3
74481,Anupama UPADHYAYA,https://img.bwfbadminton.com/image/upload/v1689667358/assets/players/thumbnail/86604.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2005-02-12,20,,40,1,96,99,57,3,10,86604,Tasnim MIR,https://img.bwfbadminton.com/image/upload/v1648715657/assets/players/thumbnail/74481.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2005-05-13,20.0,,65.0,1,101,89,46,8,3
74481,Anupama UPADHYAYA,https://img.bwfbadminton.com/image/upload/v1648715657/assets/players/thumbnail/74481.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2005-02-12,20,,40,1,96,99,57,3,10,86604,Tasnim MIR,https://img.bwfbadminton.com/image/upload/v1689667358/assets/players/thumbnail/86604.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2005-05-13,20.0,,65.0,1,101,89,46,8,3
74481,Anupama UPADHYAYA,https://img.bwfbadminton.com/image/upload/v1648715657/assets/players/thumbnail/74481.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2005-02-12,20,,40,3,146,99,57,3,10,79078,Keisha Fatimah AZZAHRA,https://img.bwfbadminton.com/image/upload/v1719896494/assets/players/thumbnail/79078.jpg,Azerbaijan,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/AZE.png,2003-08-12,21.0,175.0,67.0,0,107,83,57,7,7
74481,Anupama UPADHYAYA,https://img.bwfbadminton.com/image/upload/v1648715657/assets/players/thumbnail/74481.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2005-02-12,20,,40,1,51,99,57,3,10,53806,Beiwen ZHANG,https://img.bwfbadminton.com/image/upload/v1697439497/assets/players/thumbnail/53806.jpg,USA,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/USA.png,1990-07-12,34.0,169.0,21.0,0,58,362,203,7,7
74481,Anupama UPADHYAYA,https://img.bwfbadminton.com/image/upload/v1648715657/assets/players/thumbnail/74481.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2005-02-12,20,,40,1,42,99,57,3,10,93726,Prashansa BONAM,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_female.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2007-04-03,18.0,,351.0,0,21,13,14,0,0
74481,Anupama UPADHYAYA,https://img.bwfbadminton.com/image/upload/v1648715657/assets/players/thumbnail/74481.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2005-02-12,20,,40,2,177,99,57,3,10,76851,Isharani BARUAH,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_female.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2004-01-04,21.0,,79.0,2,180,77,30,9,5
74481,Anupama UPADHYAYA,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_female.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2005-02-12,20,,40,2,177,99,57,3,10,76851,Isharani BARUAH,https://img.bwfbadminton.com/image/upload/v1648715657/assets/players/thumbnail/74481.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2004-01-04,21.0,,79.0,2,180,77,30,9,5
74481,Anupama UPADHYAYA,https://img.bwfbadminton.com/image/upload/v1648715657/assets/players/thumbnail/74481.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2005-02-12,20,,40,1,48,99,57,3,10,59500,Shreya LELE,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_female.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2005-08-21,19.0,,88.0,0,43,31,13,8,6
74481,Anupama UPADHYAYA,https://img.bwfbadminton.com/image/upload/v1648715657/assets/players/thumbnail/74481.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2005-02-12,20,,40,1,44,99,57,3,10,80615,Vennala KALAGOTLA,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_female.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2008-02-09,17.0,,427.0,0,35,6,8,0,2
