athlete_id,athlete_name,tournament_date,world_ranking,world_tour_ranking,olympic_rank
83950,PRANNOY H. S.,2023-11-07,8,17,
83950,PRANNOY H. S.,2023-11-14,8,17,
83950,PRANNOY H. S.,2023-11-21,8,14,
83950,PRANNOY H. S.,2023-11-28,8,12,
83950,PRANNOY H. S.,2023-12-05,8,12,
83950,PRANNOY H. S.,2023-12-12,8,12,
83950,PRANNOY H. S.,2023-12-19,8,12,
83950,PRANNOY H. S.,2023-12-26,8,12,
83950,PRANNOY H. S.,2024-01-02,8,12,
83950,PRANNOY H. S.,2024-01-09,8,12,
83950,PRANNOY H. S.,2024-01-16,9,44,
83950,PRANNOY H. S.,2024-01-23,8,13,
83950,PRANNOY H. S.,2024-01-30,7,16,
83950,PRANNOY H. S.,2024-02-06,7,21,
83950,PRANNOY H. S.,2024-02-13,7,21,
83950,PRANNOY H. S.,2024-02-20,7,21,
83950,PRANNOY H. S.,2024-02-27,7,21,
83950,PRANNOY H. S.,2024-03-05,7,25,
83950,PRANNOY H. S.,2024-03-12,8,24,
83950,PRANNOY H. S.,2024-03-19,9,27,
83950,PRANNOY H. S.,2024-03-26,9,31,
83950,PRANNOY H. S.,2024-04-02,9,33,
83950,PRANNOY H. S.,2024-04-09,9,33,
83950,PRANNOY H. S.,2024-04-16,9,33,
83950,PRANNOY H. S.,2024-04-23,9,33,
83950,PRANNOY H. S.,2024-04-30,9,33,
83950,PRANNOY H. S.,2024-05-07,9,33,
83950,PRANNOY H. S.,2024-05-14,9,33,
83950,PRANNOY H. S.,2024-05-21,9,31,
83950,PRANNOY H. S.,2024-05-28,10,35,
83950,PRANNOY H. S.,2024-06-04,10,33,
83950,PRANNOY H. S.,2024-06-11,10,31,
83950,PRANNOY H. S.,2024-06-18,13,27,
83950,PRANNOY H. S.,2024-06-25,13,27,
83950,PRANNOY H. S.,2024-07-02,13,29,
83950,PRANNOY H. S.,2024-07-09,13,30,
83950,PRANNOY H. S.,2024-07-16,13,30,
83950,PRANNOY H. S.,2024-07-23,12,30,
83950,PRANNOY H. S.,2024-07-30,13,30,
83950,PRANNOY H. S.,2024-08-06,13,30,
83950,PRANNOY H. S.,2024-08-13,13,30,
83950,PRANNOY H. S.,2024-08-20,13,30,
83950,PRANNOY H. S.,2024-08-27,16,34,
83950,PRANNOY H. S.,2024-09-03,17,34,
83950,PRANNOY H. S.,2024-09-10,17,34,
83950,PRANNOY H. S.,2024-09-17,17,37,
83950,PRANNOY H. S.,2024-09-24,18,37,
83950,PRANNOY H. S.,2024-10-01,18,38,
83950,PRANNOY H. S.,2024-10-08,24,38,
83950,PRANNOY H. S.,2024-10-15,23,38,
83950,PRANNOY H. S.,2024-10-22,22,40,
83950,PRANNOY H. S.,2024-10-29,22,40,
83950,PRANNOY H. S.,2024-11-05,22,42,
83950,PRANNOY H. S.,2024-11-12,22,44,
83950,PRANNOY H. S.,2024-11-19,23,44,
83950,PRANNOY H. S.,2024-11-26,26,44,
83950,PRANNOY H. S.,2024-12-03,26,44,
83950,PRANNOY H. S.,2024-12-10,26,44,
83950,PRANNOY H. S.,2024-12-17,26,44,
83950,PRANNOY H. S.,2024-12-24,26,44,
83950,PRANNOY H. S.,2024-12-31,26,44,
83950,PRANNOY H. S.,2025-01-07,26,44,
83950,PRANNOY H. S.,2025-01-14,26,22,
83950,PRANNOY H. S.,2025-01-21,31,24,
83950,PRANNOY H. S.,2025-01-28,31,35,
83950,PRANNOY H. S.,2025-02-04,31,40,
83950,PRANNOY H. S.,2025-02-11,31,40,
83950,PRANNOY H. S.,2025-02-18,31,40,
83950,PRANNOY H. S.,2025-02-25,31,40,
83950,PRANNOY H. S.,2025-03-04,30,44,
83950,PRANNOY H. S.,2025-03-11,29,40,
83950,PRANNOY H. S.,2025-03-18,28,33,
83950,PRANNOY H. S.,2025-03-25,29,35,
83950,PRANNOY H. S.,2025-04-01,29,35,
83950,PRANNOY H. S.,2025-04-08,29,35,
83950,PRANNOY H. S.,2025-04-15,30,35,
83950,PRANNOY H. S.,2025-04-22,30,35,
83950,PRANNOY H. S.,2025-04-29,30,35,
83950,PRANNOY H. S.,2025-05-06,35,35,
83950,PRANNOY H. S.,2025-05-13,35,37,
83950,PRANNOY H. S.,2025-05-20,35,42,
83950,PRANNOY H. S.,2025-05-27,34,36,
83950,PRANNOY H. S.,2025-06-03,33,34,
83950,PRANNOY H. S.,2025-06-10,33,32,
68322,Ayush SHETTY,2023-06-06,614,32,
68322,Ayush SHETTY,2023-06-13,604,32,
68322,Ayush SHETTY,2023-06-20,612,32,
68322,Ayush SHETTY,2023-06-27,624,32,
68322,Ayush SHETTY,2023-07-04,632,32,
68322,Ayush SHETTY,2023-07-11,634,32,
68322,Ayush SHETTY,2023-07-18,630,32,
68322,Ayush SHETTY,2023-07-25,632,32,
68322,Ayush SHETTY,2023-08-01,633,32,
68322,Ayush SHETTY,2023-08-08,634,32,
68322,Ayush SHETTY,2023-08-15,638,32,
68322,Ayush SHETTY,2023-08-22,390,32,
68322,Ayush SHETTY,2023-08-29,390,32,
68322,Ayush SHETTY,2023-09-05,387,32,
68322,Ayush SHETTY,2023-09-12,389,32,
68322,Ayush SHETTY,2023-09-19,387,32,
68322,Ayush SHETTY,2023-09-26,382,32,
68322,Ayush SHETTY,2023-10-03,382,32,
68322,Ayush SHETTY,2023-10-10,392,32,
68322,Ayush SHETTY,2023-10-17,381,32,
68322,Ayush SHETTY,2023-10-24,385,32,
68322,Ayush SHETTY,2023-10-31,285,32,
68322,Ayush SHETTY,2023-11-07,233,32,
68322,Ayush SHETTY,2023-11-14,236,32,
68322,Ayush SHETTY,2023-11-21,188,32,
68322,Ayush SHETTY,2023-11-28,185,32,
68322,Ayush SHETTY,2023-12-05,186,32,
68322,Ayush SHETTY,2023-12-12,161,32,
68322,Ayush SHETTY,2023-12-19,111,32,
68322,Ayush SHETTY,2023-12-26,111,32,
68322,Ayush SHETTY,2024-01-02,111,10,
68322,Ayush SHETTY,2024-01-09,111,10,
68322,Ayush SHETTY,2024-01-16,112,16,
68322,Ayush SHETTY,2024-01-23,109,37,
68322,Ayush SHETTY,2024-01-30,108,41,
68322,Ayush SHETTY,2024-02-06,92,47,
68322,Ayush SHETTY,2024-02-13,76,47,
68322,Ayush SHETTY,2024-02-20,78,47,
68322,Ayush SHETTY,2024-02-27,79,47,
68322,Ayush SHETTY,2024-03-05,80,49,
68322,Ayush SHETTY,2024-03-12,80,52,
68322,Ayush SHETTY,2024-03-19,76,55,
68322,Ayush SHETTY,2024-03-26,66,46,
68322,Ayush SHETTY,2024-04-02,64,50,
68322,Ayush SHETTY,2024-04-09,64,50,
68322,Ayush SHETTY,2024-04-16,65,50,
68322,Ayush SHETTY,2024-04-23,65,50,
68322,Ayush SHETTY,2024-04-30,65,50,
68322,Ayush SHETTY,2024-05-07,65,50,
68322,Ayush SHETTY,2024-05-14,64,50,
68322,Ayush SHETTY,2024-05-21,64,54,
68322,Ayush SHETTY,2024-05-28,64,51,
68322,Ayush SHETTY,2024-06-04,64,51,
68322,Ayush SHETTY,2024-06-11,64,51,
68322,Ayush SHETTY,2024-06-18,64,54,
68322,Ayush SHETTY,2024-06-25,64,55,
68322,Ayush SHETTY,2024-07-02,64,56,
68322,Ayush SHETTY,2024-07-09,62,52,
68322,Ayush SHETTY,2024-07-16,62,52,
68322,Ayush SHETTY,2024-07-23,61,52,
68322,Ayush SHETTY,2024-07-30,61,52,
68322,Ayush SHETTY,2024-08-06,63,52,
68322,Ayush SHETTY,2024-08-13,58,50,
68322,Ayush SHETTY,2024-08-20,58,50,
68322,Ayush SHETTY,2024-08-27,57,50,
68322,Ayush SHETTY,2024-09-03,57,53,
68322,Ayush SHETTY,2024-09-10,58,54,
68322,Ayush SHETTY,2024-09-17,58,56,
68322,Ayush SHETTY,2024-09-24,57,56,
68322,Ayush SHETTY,2024-10-01,58,53,
68322,Ayush SHETTY,2024-10-08,58,53,
68322,Ayush SHETTY,2024-10-15,57,56,
68322,Ayush SHETTY,2024-10-22,55,56,
68322,Ayush SHETTY,2024-10-29,51,56,
68322,Ayush SHETTY,2024-11-05,46,50,
68322,Ayush SHETTY,2024-11-12,48,51,
68322,Ayush SHETTY,2024-11-19,47,52,
68322,Ayush SHETTY,2024-11-26,47,52,
68322,Ayush SHETTY,2024-12-03,45,52,
68322,Ayush SHETTY,2024-12-10,46,52,
68322,Ayush SHETTY,2024-12-17,48,52,
68322,Ayush SHETTY,2024-12-24,48,52,
68322,Ayush SHETTY,2024-12-31,48,52,
68322,Ayush SHETTY,2025-01-07,48,3,
68322,Ayush SHETTY,2025-01-14,47,7,
68322,Ayush SHETTY,2025-01-21,47,15,
68322,Ayush SHETTY,2025-01-28,46,17,
68322,Ayush SHETTY,2025-02-04,46,15,
68322,Ayush SHETTY,2025-02-11,47,15,
68322,Ayush SHETTY,2025-02-18,48,15,
68322,Ayush SHETTY,2025-02-25,48,15,
68322,Ayush SHETTY,2025-03-04,48,13,
68322,Ayush SHETTY,2025-03-11,43,4,
68322,Ayush SHETTY,2025-03-18,44,13,
68322,Ayush SHETTY,2025-03-25,44,16,
68322,Ayush SHETTY,2025-04-01,44,16,
68322,Ayush SHETTY,2025-04-08,44,16,
68322,Ayush SHETTY,2025-04-15,44,16,
68322,Ayush SHETTY,2025-04-22,44,16,
68322,Ayush SHETTY,2025-04-29,44,16,
68322,Ayush SHETTY,2025-05-06,44,16,
68322,Ayush SHETTY,2025-05-13,40,8,
68322,Ayush SHETTY,2025-05-20,41,11,
68322,Ayush SHETTY,2025-05-27,36,9,
68322,Ayush SHETTY,2025-06-03,36,16,
68322,Ayush SHETTY,2025-06-10,35,24,
69093,Priyanshu RAJAWAT,2019-10-15,393,24,269
69093,Priyanshu RAJAWAT,2019-10-22,390,24,272
69093,Priyanshu RAJAWAT,2019-10-29,398,24,287
69093,Priyanshu RAJAWAT,2019-11-05,396,24,295
69093,Priyanshu RAJAWAT,2019-11-12,398,24,304
69093,Priyanshu RAJAWAT,2019-11-19,405,24,312
69093,Priyanshu RAJAWAT,2019-11-26,277,24,222
69093,Priyanshu RAJAWAT,2019-12-03,278,24,225
69093,Priyanshu RAJAWAT,2019-12-10,278,24,227
69093,Priyanshu RAJAWAT,2019-12-17,281,24,230
69093,Priyanshu RAJAWAT,2019-12-24,282,24,231
69093,Priyanshu RAJAWAT,2019-12-31,282,24,231
69093,Priyanshu RAJAWAT,2020-01-07,282,24,231
69093,Priyanshu RAJAWAT,2020-01-14,283,24,232
69093,Priyanshu RAJAWAT,2020-01-21,283,24,234
69093,Priyanshu RAJAWAT,2020-01-28,284,24,235
69093,Priyanshu RAJAWAT,2020-02-04,284,24,235
69093,Priyanshu RAJAWAT,2020-02-11,283,24,235
69093,Priyanshu RAJAWAT,2020-02-18,285,24,246
69093,Priyanshu RAJAWAT,2020-02-25,281,24,250
69093,Priyanshu RAJAWAT,2020-03-03,283,24,253
69093,Priyanshu RAJAWAT,2020-03-10,281,24,253
69093,Priyanshu RAJAWAT,2020-03-17,278,24,254
69093,Priyanshu RAJAWAT,2021-02-02,282,24,
69093,Priyanshu RAJAWAT,2021-02-09,282,24,
69093,Priyanshu RAJAWAT,2021-02-16,282,24,
69093,Priyanshu RAJAWAT,2021-02-23,282,24,
69093,Priyanshu RAJAWAT,2021-03-02,284,24,
69093,Priyanshu RAJAWAT,2021-03-09,284,24,254
69093,Priyanshu RAJAWAT,2021-03-16,284,24,254
69093,Priyanshu RAJAWAT,2021-03-23,284,24,254
69093,Priyanshu RAJAWAT,2021-03-30,287,24,256
69093,Priyanshu RAJAWAT,2021-04-06,287,24,256
69093,Priyanshu RAJAWAT,2021-04-13,287,24,256
69093,Priyanshu RAJAWAT,2021-04-20,287,24,256
69093,Priyanshu RAJAWAT,2021-04-27,289,24,256
69093,Priyanshu RAJAWAT,2021-05-04,289,24,257
69093,Priyanshu RAJAWAT,2021-05-11,289,24,259
69093,Priyanshu RAJAWAT,2021-05-18,289,24,259
69093,Priyanshu RAJAWAT,2021-05-25,292,24,259
69093,Priyanshu RAJAWAT,2021-06-01,292,24,259
69093,Priyanshu RAJAWAT,2021-06-08,292,24,259
69093,Priyanshu RAJAWAT,2021-06-15,294,24,259
69093,Priyanshu RAJAWAT,2021-06-22,296,24,
69093,Priyanshu RAJAWAT,2021-06-29,296,24,
69093,Priyanshu RAJAWAT,2021-07-06,296,24,
69093,Priyanshu RAJAWAT,2021-07-13,296,24,
69093,Priyanshu RAJAWAT,2021-07-20,296,24,
69093,Priyanshu RAJAWAT,2021-07-27,296,24,
69093,Priyanshu RAJAWAT,2021-08-03,297,24,
69093,Priyanshu RAJAWAT,2021-08-10,298,24,
69093,Priyanshu RAJAWAT,2021-08-17,298,24,
69093,Priyanshu RAJAWAT,2021-08-24,299,24,
69093,Priyanshu RAJAWAT,2021-08-31,299,24,
69093,Priyanshu RAJAWAT,2021-09-07,303,24,
69093,Priyanshu RAJAWAT,2021-09-14,231,24,
69093,Priyanshu RAJAWAT,2021-09-21,231,24,
69093,Priyanshu RAJAWAT,2021-09-28,227,24,
69093,Priyanshu RAJAWAT,2021-10-05,227,24,
69093,Priyanshu RAJAWAT,2021-10-12,227,24,
69093,Priyanshu RAJAWAT,2021-10-19,211,24,
69093,Priyanshu RAJAWAT,2021-10-26,168,24,
69093,Priyanshu RAJAWAT,2021-11-02,169,24,
69093,Priyanshu RAJAWAT,2021-11-09,169,24,
69093,Priyanshu RAJAWAT,2021-11-16,168,24,
69093,Priyanshu RAJAWAT,2021-11-23,168,24,
69093,Priyanshu RAJAWAT,2021-11-30,143,24,
69093,Priyanshu RAJAWAT,2021-12-07,132,24,
69093,Priyanshu RAJAWAT,2021-12-14,133,24,
69093,Priyanshu RAJAWAT,2021-12-21,134,24,
69093,Priyanshu RAJAWAT,2021-12-28,134,24,
69093,Priyanshu RAJAWAT,2022-01-04,134,24,
69093,Priyanshu RAJAWAT,2022-01-11,134,24,
69093,Priyanshu RAJAWAT,2022-01-18,127,17,
69093,Priyanshu RAJAWAT,2022-01-25,100,15,
69093,Priyanshu RAJAWAT,2022-02-01,82,3,
69093,Priyanshu RAJAWAT,2022-02-08,82,3,
69093,Priyanshu RAJAWAT,2022-02-15,82,3,
69093,Priyanshu RAJAWAT,2022-02-22,82,3,
69093,Priyanshu RAJAWAT,2022-03-01,82,3,
69093,Priyanshu RAJAWAT,2022-03-08,82,3,
69093,Priyanshu RAJAWAT,2022-03-15,82,5,
69093,Priyanshu RAJAWAT,2022-03-22,82,11,
69093,Priyanshu RAJAWAT,2022-03-29,82,16,
69093,Priyanshu RAJAWAT,2022-04-05,82,16,
69093,Priyanshu RAJAWAT,2022-04-12,82,21,
69093,Priyanshu RAJAWAT,2022-04-19,83,27,
69093,Priyanshu RAJAWAT,2022-04-26,83,27,
69093,Priyanshu RAJAWAT,2022-05-03,85,27,
69093,Priyanshu RAJAWAT,2022-05-10,85,27,
69093,Priyanshu RAJAWAT,2022-05-17,81,27,
69093,Priyanshu RAJAWAT,2022-05-24,82,32,
69093,Priyanshu RAJAWAT,2022-05-31,82,32,
69093,Priyanshu RAJAWAT,2022-06-07,82,32,
69093,Priyanshu RAJAWAT,2022-06-14,83,34,
69093,Priyanshu RAJAWAT,2022-06-21,83,43,
69093,Priyanshu RAJAWAT,2022-06-28,83,43,
69093,Priyanshu RAJAWAT,2022-07-05,83,46,
69093,Priyanshu RAJAWAT,2022-07-12,83,48,
69093,Priyanshu RAJAWAT,2022-07-19,84,49,
69093,Priyanshu RAJAWAT,2022-07-26,80,46,
69093,Priyanshu RAJAWAT,2022-08-02,80,46,
69093,Priyanshu RAJAWAT,2022-08-09,79,46,
69093,Priyanshu RAJAWAT,2022-08-16,79,46,
69093,Priyanshu RAJAWAT,2022-08-23,79,46,
69093,Priyanshu RAJAWAT,2022-08-30,73,46,
69093,Priyanshu RAJAWAT,2022-09-06,71,47,
69093,Priyanshu RAJAWAT,2022-09-13,69,47,
69093,Priyanshu RAJAWAT,2022-09-20,69,47,
69093,Priyanshu RAJAWAT,2022-09-27,66,47,
69093,Priyanshu RAJAWAT,2022-10-04,65,49,
69093,Priyanshu RAJAWAT,2022-10-11,64,49,
69093,Priyanshu RAJAWAT,2022-10-18,61,49,
69093,Priyanshu RAJAWAT,2022-10-25,58,51,
69093,Priyanshu RAJAWAT,2022-11-01,57,51,
69093,Priyanshu RAJAWAT,2022-11-08,55,51,
69093,Priyanshu RAJAWAT,2022-11-15,54,51,
69093,Priyanshu RAJAWAT,2022-11-22,54,51,
69093,Priyanshu RAJAWAT,2022-11-29,52,51,
69093,Priyanshu RAJAWAT,2022-12-06,53,51,
69093,Priyanshu RAJAWAT,2022-12-13,52,51,
69093,Priyanshu RAJAWAT,2022-12-20,51,51,
69093,Priyanshu RAJAWAT,2022-12-27,50,51,
69093,Priyanshu RAJAWAT,2023-01-03,47,51,
69093,Priyanshu RAJAWAT,2023-01-10,47,51,
69093,Priyanshu RAJAWAT,2023-01-17,49,51,
69093,Priyanshu RAJAWAT,2023-01-24,54,51,
69093,Priyanshu RAJAWAT,2023-01-31,60,34,
69093,Priyanshu RAJAWAT,2023-02-07,59,38,
69093,Priyanshu RAJAWAT,2023-02-14,59,38,
69093,Priyanshu RAJAWAT,2023-02-21,58,38,
69093,Priyanshu RAJAWAT,2023-02-28,58,38,
69093,Priyanshu RAJAWAT,2023-03-07,58,38,
69093,Priyanshu RAJAWAT,2023-03-14,59,41,
69093,Priyanshu RAJAWAT,2023-03-21,59,42,
69093,Priyanshu RAJAWAT,2023-03-28,60,49,
69093,Priyanshu RAJAWAT,2023-04-04,58,44,
69093,Priyanshu RAJAWAT,2023-04-11,38,31,
69093,Priyanshu RAJAWAT,2023-04-18,38,31,
69093,Priyanshu RAJAWAT,2023-04-25,38,31,
69093,Priyanshu RAJAWAT,2023-05-02,37,31,
69093,Priyanshu RAJAWAT,2023-05-09,37,31,
69093,Priyanshu RAJAWAT,2023-05-16,39,31,
69093,Priyanshu RAJAWAT,2023-05-23,39,31,
69093,Priyanshu RAJAWAT,2023-05-30,39,37,
69093,Priyanshu RAJAWAT,2023-06-06,37,37,
69093,Priyanshu RAJAWAT,2023-06-13,34,32,
69093,Priyanshu RAJAWAT,2023-06-20,30,30,
69093,Priyanshu RAJAWAT,2023-06-27,30,30,
69093,Priyanshu RAJAWAT,2023-07-04,31,30,
69093,Priyanshu RAJAWAT,2023-07-11,31,32,
69093,Priyanshu RAJAWAT,2023-07-18,32,33,
69093,Priyanshu RAJAWAT,2023-07-25,31,29,
69093,Priyanshu RAJAWAT,2023-08-01,31,27,
69093,Priyanshu RAJAWAT,2023-08-08,28,27,
69093,Priyanshu RAJAWAT,2023-08-15,28,27,
69093,Priyanshu RAJAWAT,2023-08-22,28,27,
69093,Priyanshu RAJAWAT,2023-08-29,28,27,
69093,Priyanshu RAJAWAT,2023-09-05,28,27,
69093,Priyanshu RAJAWAT,2023-09-12,28,27,
69093,Priyanshu RAJAWAT,2023-09-19,28,27,
69093,Priyanshu RAJAWAT,2023-09-26,30,27,
69093,Priyanshu RAJAWAT,2023-10-03,30,27,
69093,Priyanshu RAJAWAT,2023-10-10,30,27,
69093,Priyanshu RAJAWAT,2023-10-17,30,27,
69093,Priyanshu RAJAWAT,2023-10-24,30,28,
69093,Priyanshu RAJAWAT,2023-10-31,30,28,
69093,Priyanshu RAJAWAT,2023-11-07,30,30,
69093,Priyanshu RAJAWAT,2023-11-14,30,30,
69093,Priyanshu RAJAWAT,2023-11-21,30,29,
69093,Priyanshu RAJAWAT,2023-11-28,31,31,
69093,Priyanshu RAJAWAT,2023-12-05,30,31,
69093,Priyanshu RAJAWAT,2023-12-12,31,31,
69093,Priyanshu RAJAWAT,2023-12-19,31,31,
69093,Priyanshu RAJAWAT,2023-12-26,31,31,
69093,Priyanshu RAJAWAT,2024-01-02,31,16,
69093,Priyanshu RAJAWAT,2024-01-09,31,16,
69093,Priyanshu RAJAWAT,2024-01-16,30,27,
69093,Priyanshu RAJAWAT,2024-01-23,30,16,
69093,Priyanshu RAJAWAT,2024-01-30,28,14,
69093,Priyanshu RAJAWAT,2024-02-06,28,19,
69093,Priyanshu RAJAWAT,2024-02-13,28,19,
69093,Priyanshu RAJAWAT,2024-02-20,28,19,
69093,Priyanshu RAJAWAT,2024-02-27,28,19,
69093,Priyanshu RAJAWAT,2024-03-05,29,23,
69093,Priyanshu RAJAWAT,2024-03-12,30,23,
69093,Priyanshu RAJAWAT,2024-03-19,32,25,
69093,Priyanshu RAJAWAT,2024-03-26,32,21,
69093,Priyanshu RAJAWAT,2024-04-02,32,23,
69093,Priyanshu RAJAWAT,2024-04-09,32,23,
69093,Priyanshu RAJAWAT,2024-04-16,32,23,
69093,Priyanshu RAJAWAT,2024-04-23,32,23,
69093,Priyanshu RAJAWAT,2024-04-30,32,23,
69093,Priyanshu RAJAWAT,2024-05-07,32,23,
69093,Priyanshu RAJAWAT,2024-05-14,32,23,
69093,Priyanshu RAJAWAT,2024-05-21,33,29,
69093,Priyanshu RAJAWAT,2024-05-28,33,31,
69093,Priyanshu RAJAWAT,2024-06-04,34,32,
69093,Priyanshu RAJAWAT,2024-06-11,34,28,
69093,Priyanshu RAJAWAT,2024-06-18,40,29,
69093,Priyanshu RAJAWAT,2024-06-25,40,30,
69093,Priyanshu RAJAWAT,2024-07-02,39,26,
69093,Priyanshu RAJAWAT,2024-07-09,35,17,
69093,Priyanshu RAJAWAT,2024-07-16,35,17,
69093,Priyanshu RAJAWAT,2024-07-23,35,17,
69093,Priyanshu RAJAWAT,2024-07-30,35,17,
69093,Priyanshu RAJAWAT,2024-08-06,35,17,
69093,Priyanshu RAJAWAT,2024-08-13,36,17,
69093,Priyanshu RAJAWAT,2024-08-20,36,17,
69093,Priyanshu RAJAWAT,2024-08-27,36,20,
69093,Priyanshu RAJAWAT,2024-09-03,36,24,
69093,Priyanshu RAJAWAT,2024-09-10,36,25,
69093,Priyanshu RAJAWAT,2024-09-17,36,27,
69093,Priyanshu RAJAWAT,2024-09-24,35,27,
69093,Priyanshu RAJAWAT,2024-10-01,35,28,
69093,Priyanshu RAJAWAT,2024-10-08,34,28,
69093,Priyanshu RAJAWAT,2024-10-15,34,31,
69093,Priyanshu RAJAWAT,2024-10-22,35,32,
69093,Priyanshu RAJAWAT,2024-10-29,35,32,
69093,Priyanshu RAJAWAT,2024-11-05,35,32,
69093,Priyanshu RAJAWAT,2024-11-12,35,34,
69093,Priyanshu RAJAWAT,2024-11-19,34,34,
69093,Priyanshu RAJAWAT,2024-11-26,34,32,
69093,Priyanshu RAJAWAT,2024-12-03,35,32,
69093,Priyanshu RAJAWAT,2024-12-10,34,32,
69093,Priyanshu RAJAWAT,2024-12-17,34,32,
69093,Priyanshu RAJAWAT,2024-12-24,34,32,
69093,Priyanshu RAJAWAT,2024-12-31,34,32,
69093,Priyanshu RAJAWAT,2025-01-07,34,7,
69093,Priyanshu RAJAWAT,2025-01-14,34,5,
69093,Priyanshu RAJAWAT,2025-01-21,36,5,
69093,Priyanshu RAJAWAT,2025-01-28,36,9,
69093,Priyanshu RAJAWAT,2025-02-04,37,9,
69093,Priyanshu RAJAWAT,2025-02-11,37,9,
69093,Priyanshu RAJAWAT,2025-02-18,37,9,
69093,Priyanshu RAJAWAT,2025-02-25,37,9,
69093,Priyanshu RAJAWAT,2025-03-04,36,7,
69093,Priyanshu RAJAWAT,2025-03-11,35,6,
69093,Priyanshu RAJAWAT,2025-03-18,35,19,
69093,Priyanshu RAJAWAT,2025-03-25,38,15,
69093,Priyanshu RAJAWAT,2025-04-01,38,15,
69093,Priyanshu RAJAWAT,2025-04-08,38,15,
69093,Priyanshu RAJAWAT,2025-04-15,36,15,
69093,Priyanshu RAJAWAT,2025-04-22,36,15,
69093,Priyanshu RAJAWAT,2025-04-29,36,15,
69093,Priyanshu RAJAWAT,2025-05-06,33,15,
69093,Priyanshu RAJAWAT,2025-05-13,33,18,
69093,Priyanshu RAJAWAT,2025-05-20,34,18,
69093,Priyanshu RAJAWAT,2025-05-27,35,19,
69093,Priyanshu RAJAWAT,2025-06-03,35,21,
69093,Priyanshu RAJAWAT,2025-06-10,38,26,
82572,Pranay SHETTIGAR,2023-09-26,548,26,
82572,Pranay SHETTIGAR,2023-10-03,544,26,
82572,Pranay SHETTIGAR,2023-10-10,555,26,
82572,Pranay SHETTIGAR,2023-10-17,544,26,
82572,Pranay SHETTIGAR,2023-10-24,552,26,
82572,Pranay SHETTIGAR,2023-10-31,513,26,
82572,Pranay SHETTIGAR,2023-11-07,404,26,
82572,Pranay SHETTIGAR,2023-11-14,321,26,
82572,Pranay SHETTIGAR,2023-11-21,320,26,
82572,Pranay SHETTIGAR,2023-11-28,319,26,
82572,Pranay SHETTIGAR,2023-12-05,324,26,
82572,Pranay SHETTIGAR,2023-12-12,327,26,
82572,Pranay SHETTIGAR,2023-12-19,330,26,
82572,Pranay SHETTIGAR,2023-12-26,330,26,
82572,Pranay SHETTIGAR,2024-01-02,329,26,
82572,Pranay SHETTIGAR,2024-01-09,329,26,
82572,Pranay SHETTIGAR,2024-01-16,328,26,
82572,Pranay SHETTIGAR,2024-01-23,328,26,
82572,Pranay SHETTIGAR,2024-01-30,327,26,
82572,Pranay SHETTIGAR,2024-02-06,324,26,
82572,Pranay SHETTIGAR,2024-02-13,329,26,
82572,Pranay SHETTIGAR,2024-02-20,323,26,
82572,Pranay SHETTIGAR,2024-02-27,323,26,
82572,Pranay SHETTIGAR,2024-03-05,323,26,
82572,Pranay SHETTIGAR,2024-03-12,325,26,
82572,Pranay SHETTIGAR,2024-03-19,320,26,
82572,Pranay SHETTIGAR,2024-03-26,325,26,
82572,Pranay SHETTIGAR,2024-04-02,327,26,
82572,Pranay SHETTIGAR,2024-04-09,329,26,
82572,Pranay SHETTIGAR,2024-04-16,329,26,
82572,Pranay SHETTIGAR,2024-04-23,330,26,
82572,Pranay SHETTIGAR,2024-04-30,330,26,
82572,Pranay SHETTIGAR,2024-05-07,335,26,
82572,Pranay SHETTIGAR,2024-05-14,336,26,
82572,Pranay SHETTIGAR,2024-05-21,335,26,
82572,Pranay SHETTIGAR,2024-05-28,332,26,
82572,Pranay SHETTIGAR,2024-06-04,330,26,
82572,Pranay SHETTIGAR,2024-06-18,322,26,
82572,Pranay SHETTIGAR,2024-06-25,318,26,
82572,Pranay SHETTIGAR,2024-07-02,311,26,
82572,Pranay SHETTIGAR,2024-07-09,313,26,
82572,Pranay SHETTIGAR,2024-07-16,314,26,
82572,Pranay SHETTIGAR,2024-07-23,313,26,
82572,Pranay SHETTIGAR,2024-07-30,313,26,
82572,Pranay SHETTIGAR,2024-08-06,313,26,
82572,Pranay SHETTIGAR,2024-08-13,311,26,
82572,Pranay SHETTIGAR,2024-08-20,311,26,
82572,Pranay SHETTIGAR,2024-08-27,306,26,
82572,Pranay SHETTIGAR,2024-09-03,308,26,
82572,Pranay SHETTIGAR,2024-09-10,308,26,
82572,Pranay SHETTIGAR,2024-09-17,313,26,
82572,Pranay SHETTIGAR,2024-09-24,373,26,
82572,Pranay SHETTIGAR,2024-10-01,375,26,
82572,Pranay SHETTIGAR,2024-10-08,376,26,
82572,Pranay SHETTIGAR,2024-10-15,373,26,
82572,Pranay SHETTIGAR,2024-10-22,372,26,
82572,Pranay SHETTIGAR,2024-10-29,387,26,
82572,Pranay SHETTIGAR,2024-11-05,460,26,
82572,Pranay SHETTIGAR,2024-11-12,459,26,
82572,Pranay SHETTIGAR,2024-11-19,476,26,
82572,Pranay SHETTIGAR,2024-11-26,487,26,
82572,Pranay SHETTIGAR,2024-12-03,488,26,
82572,Pranay SHETTIGAR,2024-12-10,440,26,
82572,Pranay SHETTIGAR,2024-12-17,312,26,
