team_1_athlete_1_id,team_1_athlete_1_name,team_1_athlete_1_profile_pic,team_1_athlete_1_nationality_name,team_1_athlete_1_national_flag_thumbnail,team_1_athlete_1_dob,team_1_athlete_1_age,team_1_athlete_1_height,team_1_athlete_2_id,team_1_athlete_2_name,team_1_athlete_2_profile_pic,team_1_athlete_2_nationality_name,team_1_athlete_2_national_flag_thumbnail,team_1_athlete_2_dob,team_1_athlete_2_age,team_1_athlete_2_height,team_1_current_rank,team_1_total_wins,team_1_total_points,team_1_career_wins,team_1_career_losses,team_1_current_year_wins,team_1_current_year_losses,team_2_athlete_1_id,team_2_athlete_1_name,team_2_athlete_1_profile_pic,team_2_athlete_1_nationality_name,team_2_athlete_1_national_flag_thumbnail,team_2_athlete_1_dob,team_2_athlete_1_age,team_2_athlete_1_height,team_2_athlete_2_id,team_2_athlete_2_name,team_2_athlete_2_profile_pic,team_2_athlete_2_nationality_name,team_2_athlete_2_national_flag_thumbnail,team_2_athlete_2_dob,team_2_athlete_2_age,team_2_athlete_2_height,team_2_current_rank,team_2_total_wins,team_2_total_points,team_2_career_wins,team_2_career_losses,team_2_current_year_wins,team_2_current_year_losses
71612,Treesa JOLLY,https://img.bwfbadminton.com/image/upload/v1648717096/assets/players/thumbnail/71612.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-05-27,22,176.0,59966,GAYATRI GOPICHAND PULLELA,https://img.bwfbadminton.com/image/upload/v1604896462/assets/players/thumbnail/59966.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-03-04,22,155.0,11.0,1,42,96,66,10,8,80386,Xin Yee ONG,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_female.jpg,Malaysia,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/MAS.png,2006-10-23,18.0,,60219,Carmen TING,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_female.jpg,Malaysia,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/MAS.png,2006-06-08,19.0,,42.0,0,28,17,18,7,10
71612,Treesa JOLLY,https://img.bwfbadminton.com/image/upload/v1648717096/assets/players/thumbnail/71612.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-05-27,22,176.0,59966,GAYATRI GOPICHAND PULLELA,https://img.bwfbadminton.com/image/upload/v1604896462/assets/players/thumbnail/59966.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-03-04,22,155.0,11.0,1,254,96,66,10,8,81599,Sheng Shu LIU,https://img.bwfbadminton.com/image/upload/v1667177004/assets/players/thumbnail/81599.jpg,China,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/CHN.png,2004-04-08,21.0,176.0,59880,Ning TAN,https://img.bwfbadminton.com/image/upload/v1690355943/assets/players/thumbnail/59880.jpg,China,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/CHN.png,2003-04-03,22.0,170.0,1.0,6,347,149,32,32,5
71612,Treesa JOLLY,https://img.bwfbadminton.com/image/upload/v1648717096/assets/players/thumbnail/71612.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-05-27,22,176.0,59966,GAYATRI GOPICHAND PULLELA,https://img.bwfbadminton.com/image/upload/v1604896462/assets/players/thumbnail/59966.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-03-04,22,155.0,11.0,2,138,96,66,10,8,68015,Nga Ting YEUNG,https://img.bwfbadminton.com/image/upload/v1604895439/assets/players/thumbnail/68015.jpg,Hong Kong China,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/HKG.png,1998-10-13,26.0,166.0,75864,Pui Lam YEUNG,https://img.bwfbadminton.com/image/upload/v1690356623/assets/players/thumbnail/75864.jpg,Hong Kong China,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/HKG.png,2001-10-26,23.0,163.0,13.0,1,125,70,69,9,11
71612,Treesa JOLLY,https://img.bwfbadminton.com/image/upload/v1648717096/assets/players/thumbnail/71612.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-05-27,22,176.0,59966,GAYATRI GOPICHAND PULLELA,https://img.bwfbadminton.com/image/upload/v1604896462/assets/players/thumbnail/59966.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-03-04,22,155.0,11.0,1,42,96,66,10,8,73268,Selin HÜBSCH,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_female.jpg,Germany,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/GER.png,2005-05-01,20.0,,93784,Amelie LEHMANN,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_female.jpg,Germany,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/GER.png,2005-02-16,20.0,,89.0,0,20,14,17,8,8
71612,Treesa JOLLY,https://img.bwfbadminton.com/image/upload/v1648717096/assets/players/thumbnail/71612.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-05-27,22,176.0,59966,GAYATRI GOPICHAND PULLELA,https://img.bwfbadminton.com/image/upload/v1604896462/assets/players/thumbnail/59966.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-03-04,22,155.0,11.0,1,42,96,66,10,8,65121,Aline MÜLLER,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_female.jpg,Switzerland,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/SUI.png,1999-07-17,25.0,,96301,Kelly VAN BUITEN,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_female.jpg,Netherlands,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/NED.png,2002-04-15,23.0,,292.0,0,33,1,3,0,2
71612,Treesa JOLLY,https://img.bwfbadminton.com/image/upload/v1648717096/assets/players/thumbnail/71612.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-05-27,22,176.0,59966,GAYATRI GOPICHAND PULLELA,https://img.bwfbadminton.com/image/upload/v1604896462/assets/players/thumbnail/59966.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-03-04,22,155.0,11.0,1,57,96,66,10,8,83419,Hye Jeong KIM,https://img.bwfbadminton.com/image/upload/v1657778970/assets/players/thumbnail/83419.jpg,Korea,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/KOR.png,1998-01-03,27.0,162.0,71391,Hee Yong KONG,https://img.bwfbadminton.com/image/upload/v1658733080/assets/players/thumbnail/71391.jpg,Korea,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/KOR.png,1996-12-11,28.0,166.0,7.0,0,57,51,17,25,5
71612,Treesa JOLLY,https://img.bwfbadminton.com/image/upload/v1648717096/assets/players/thumbnail/71612.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-05-27,22,176.0,59966,GAYATRI GOPICHAND PULLELA,https://img.bwfbadminton.com/image/upload/v1604896462/assets/players/thumbnail/59966.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-03-04,22,155.0,11.0,1,96,96,66,10,8,88807,Shuo Yun SUNG,https://img.bwfbadminton.com/image/upload/v1658730956/assets/players/thumbnail/88807.jpg,Chinese Taipei,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/TPE.png,1997-06-15,28.0,165.0,75154,Chien Hui YU,https://img.bwfbadminton.com/image/upload/v1634279904/assets/players/thumbnail/75154.jpg,Chinese Taipei,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/TPE.png,1995-05-08,30.0,,15.0,1,92,57,48,3,11
71612,Treesa JOLLY,https://img.bwfbadminton.com/image/upload/v1648717096/assets/players/thumbnail/71612.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-05-27,22,176.0,59966,GAYATRI GOPICHAND PULLELA,https://img.bwfbadminton.com/image/upload/v1604896462/assets/players/thumbnail/59966.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-03-04,22,155.0,11.0,1,42,96,66,10,8,95068,Weng Chi NG,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_female.jpg,Macau China,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/MAC.png,1998-03-31,27.0,,73164,Chi Wa PUI,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_female.jpg,Macau China,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/MAC.png,2005-02-01,20.0,,201.0,0,15,2,14,0,5
71612,Treesa JOLLY,https://img.bwfbadminton.com/image/upload/v1648717096/assets/players/thumbnail/71612.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-05-27,22,176.0,59966,GAYATRI GOPICHAND PULLELA,https://img.bwfbadminton.com/image/upload/v1604896462/assets/players/thumbnail/59966.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-03-04,22,155.0,11.0,0,40,96,66,10,8,79558,Arisa IGARASHI,https://img.bwfbadminton.com/image/upload/v1627952966/assets/players/thumbnail/79558.jpg,Japan,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/JPN.png,1996-08-01,28.0,160.0,83211,Ayako SAKURAMOTO,https://img.bwfbadminton.com/image/upload/v1604896000/assets/players/thumbnail/83211.jpg,Japan,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/JPN.png,1995-08-19,29.0,166.0,51.0,1,44,9,3,6,1
71612,Treesa JOLLY,https://img.bwfbadminton.com/image/upload/v1648717096/assets/players/thumbnail/71612.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-05-27,22,176.0,59966,GAYATRI GOPICHAND PULLELA,https://img.bwfbadminton.com/image/upload/v1604896462/assets/players/thumbnail/59966.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-03-04,22,155.0,11.0,0,76,96,66,10,8,65144,Yi Fan JIA,https://img.bwfbadminton.com/image/upload/v1657779441/assets/players/thumbnail/65144.jpg,China,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/CHN.png,1997-06-29,27.0,170.0,85914,Shu Xian ZHANG,https://img.bwfbadminton.com/image/upload/v1658132716/assets/players/thumbnail/85914.jpg,China,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/CHN.png,2000-01-02,25.0,169.0,9.0,2,99,31,10,27,8
71612,Treesa JOLLY,https://img.bwfbadminton.com/image/upload/v1648717096/assets/players/thumbnail/71612.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-05-27,22,176.0,59966,GAYATRI GOPICHAND PULLELA,https://img.bwfbadminton.com/image/upload/v1604896462/assets/players/thumbnail/59966.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-03-04,22,155.0,11.0,1,42,96,66,10,8,99988,Ornnicha JONGSATHAPORNPARN,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_female.jpg,Thailand,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/THA.png,1999-07-15,25.0,,60245,Sukitta SUWACHAI,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_female.jpg,Thailand,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/THA.png,2007-11-02,17.0,,29.0,0,20,6,21,3,10
71612,Treesa JOLLY,https://img.bwfbadminton.com/image/upload/v1648717096/assets/players/thumbnail/71612.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-05-27,22,176.0,59966,GAYATRI GOPICHAND PULLELA,https://img.bwfbadminton.com/image/upload/v1604896462/assets/players/thumbnail/59966.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-03-04,22,155.0,11.0,2,284,96,66,10,8,85551,Pearly TAN,https://img.bwfbadminton.com/image/upload/v1657779588/assets/players/thumbnail/85551.jpg,Malaysia,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/MAS.png,2000-03-14,25.0,164.0,68628,Muralitharan THINAAH,https://img.bwfbadminton.com/image/upload/v1634281515/assets/players/thumbnail/68628.jpg,Malaysia,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/MAS.png,1998-01-03,27.0,164.0,3.0,6,345,159,93,26,10
71612,Treesa JOLLY,https://img.bwfbadminton.com/image/upload/v1648717096/assets/players/thumbnail/71612.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-05-27,22,176.0,59966,GAYATRI GOPICHAND PULLELA,https://img.bwfbadminton.com/image/upload/v1604896462/assets/players/thumbnail/59966.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-03-04,22,155.0,11.0,2,173,96,66,10,8,80871,Benyapa AIMSAARD,https://img.bwfbadminton.com/image/upload/v1620708349/assets/players/thumbnail/80871.tif,Thailand,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/THA.png,2002-08-29,22.0,175.0,79198,Nuntakarn AIMSAARD,https://img.bwfbadminton.com/image/upload/v1620708562/assets/players/thumbnail/79198.tif,Thailand,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/THA.png,1999-05-23,26.0,170.0,22.0,1,163,123,89,10,8
71612,Treesa JOLLY,https://img.bwfbadminton.com/image/upload/v1654675678/assets/players/thumbnail/97171.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-05-27,22,176.0,59966,GAYATRI GOPICHAND PULLELA,https://img.bwfbadminton.com/image/upload/v1654675649/assets/players/thumbnail/77808.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-03-04,22,155.0,11.0,2,101,96,66,10,8,97171,Ashwini BHAT K.,https://img.bwfbadminton.com/image/upload/v1648717096/assets/players/thumbnail/71612.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2000-01-10,25.0,,77808,Shikha GAUTAM,https://img.bwfbadminton.com/image/upload/v1604896462/assets/players/thumbnail/59966.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,1998-04-18,27.0,,85.0,0,67,53,50,3,2
71612,Treesa JOLLY,https://img.bwfbadminton.com/image/upload/v1648717096/assets/players/thumbnail/71612.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-05-27,22,176.0,59966,GAYATRI GOPICHAND PULLELA,https://img.bwfbadminton.com/image/upload/v1604896462/assets/players/thumbnail/59966.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-03-04,22,155.0,11.0,2,134,96,66,10,8,96973,Yin-Hui HSU,https://img.bwfbadminton.com/image/upload/v1690356124/assets/players/thumbnail/96973.jpg,Chinese Taipei,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/TPE.png,2003-03-18,22.0,,69009,Jhih Yun LIN,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_female.jpg,Chinese Taipei,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/TPE.png,1999-09-13,25.0,,16.0,1,116,49,38,10,12
71612,Treesa JOLLY,https://img.bwfbadminton.com/image/upload/v1648717096/assets/players/thumbnail/71612.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-05-27,22,176.0,59966,GAYATRI GOPICHAND PULLELA,https://img.bwfbadminton.com/image/upload/v1604896462/assets/players/thumbnail/59966.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-03-04,22,155.0,11.0,1,214,96,66,10,8,95062,Pei Shan HSIEH,https://img.bwfbadminton.com/image/upload/v1696987227/assets/players/thumbnail/95062.jpg,Chinese Taipei,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/TPE.png,1997-11-22,27.0,,62639,En-Tzu HUNG,https://img.bwfbadminton.com/image/upload/v1696987097/assets/players/thumbnail/62639.jpg,Chinese Taipei,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/TPE.png,2001-07-06,23.0,,12.0,3,228,31,22,13,10
71612,Treesa JOLLY,https://img.bwfbadminton.com/image/upload/v1648717096/assets/players/thumbnail/71612.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-05-27,22,176.0,59966,GAYATRI GOPICHAND PULLELA,https://img.bwfbadminton.com/image/upload/v1604896462/assets/players/thumbnail/59966.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-03-04,22,155.0,11.0,1,43,96,66,10,8,85808,Chih-Chun LIN,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_female.jpg,Chinese Taipei,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/TPE.png,2003-11-08,21.0,,80299,Chun Hsun TENG,https://img.bwfbadminton.com/image/upload/v1690356333/assets/players/thumbnail/80299.jpg,Chinese Taipei,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/TPE.png,2000-09-27,24.0,174.0,127.0,0,31,8,5,0,0
71612,Treesa JOLLY,https://img.bwfbadminton.com/image/upload/v1648717096/assets/players/thumbnail/71612.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-05-27,22,176.0,59966,GAYATRI GOPICHAND PULLELA,https://img.bwfbadminton.com/image/upload/v1604896462/assets/players/thumbnail/59966.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-03-04,22,155.0,11.0,1,57,96,66,10,8,91600,Akari SATO,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_female.jpg,Japan,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/JPN.png,2001-03-31,24.0,,60335,Maya TAGUCHI,https://img.bwfbadminton.com/image/upload/v1696906156/assets/players/thumbnail/60335.jpg,Japan,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/JPN.png,2005-10-09,19.0,,217.0,0,51,7,5,0,0
71612,Treesa JOLLY,https://img.bwfbadminton.com/image/upload/v1648717096/assets/players/thumbnail/71612.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-05-27,22,176.0,59966,GAYATRI GOPICHAND PULLELA,https://img.bwfbadminton.com/image/upload/v1604896462/assets/players/thumbnail/59966.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-03-04,22,155.0,11.0,0,89,96,66,10,8,81609,Mayu MATSUMOTO,https://img.bwfbadminton.com/image/upload/v1658132498/assets/players/thumbnail/81609.jpg,Japan,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/JPN.png,1995-08-07,29.0,177.0,77832,Wakana NAGAHARA,https://img.bwfbadminton.com/image/upload/v1697437149/assets/players/thumbnail/77832.jpg,Japan,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/JPN.png,1996-01-09,29.0,168.0,,2,104,252,101,0,0
71612,Treesa JOLLY,https://img.bwfbadminton.com/image/upload/v1648717096/assets/players/thumbnail/71612.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-05-27,22,176.0,59966,GAYATRI GOPICHAND PULLELA,https://img.bwfbadminton.com/image/upload/v1604896462/assets/players/thumbnail/59966.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-03-04,22,155.0,11.0,2,84,96,66,10,8,67789,Yu-Pei CHENG,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_female.jpg,Chinese Taipei,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/TPE.png,2000-02-29,25.0,,60167,Yu Hsing SUN,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_female.jpg,Chinese Taipei,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/TPE.png,2001-01-22,24.0,,75.0,0,47,13,33,0,1
57372,DHRUV KAPILA,https://img.bwfbadminton.com/image/upload/v1604895867/assets/players/thumbnail/57372.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2000-02-01,25,160.0,94165,Tanisha CRASTO,https://img.bwfbadminton.com/image/upload/v1721631181/assets/players/thumbnail/94165.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-05-05,22,160.0,17.0,0,46,33,20,10,14,91090,Tang Jie CHEN,https://img.bwfbadminton.com/image/upload/v1604896192/assets/players/thumbnail/91090.jpg,Malaysia,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/MAS.png,1998-01-05,27.0,180.0,59621,Ee Wei TOH,https://img.bwfbadminton.com/image/upload/v1604896515/assets/players/thumbnail/59621.jpg,Malaysia,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/MAS.png,2000-09-18,24.0,161.0,4.0,1,58,116,56,14,9
57372,DHRUV KAPILA,https://img.bwfbadminton.com/image/upload/v1604895867/assets/players/thumbnail/57372.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2000-02-01,25,160.0,94165,Tanisha CRASTO,https://img.bwfbadminton.com/image/upload/v1721631181/assets/players/thumbnail/94165.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-05-05,22,160.0,17.0,0,64,33,20,10,14,58931,Xing CHENG,https://img.bwfbadminton.com/image/upload/v1690356982/assets/players/thumbnail/58931.jpg,China,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/CHN.png,2002-05-07,23.0,,88450,Chi ZHANG,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_female.jpg,China,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/CHN.png,2002-04-27,23.0,,11.0,2,85,46,23,12,7
57372,DHRUV KAPILA,https://img.bwfbadminton.com/image/upload/v1604895867/assets/players/thumbnail/57372.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2000-02-01,25,160.0,94165,Tanisha CRASTO,https://img.bwfbadminton.com/image/upload/v1721631181/assets/players/thumbnail/94165.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-05-05,22,160.0,17.0,1,60,33,20,10,14,73323,Julien MAIO,https://img.bwfbadminton.com/image/upload/v1604895508/assets/players/thumbnail/73323.jpg,France,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/FRA.png,1994-05-06,31.0,177.0,98329,Lea PALERMO,https://img.bwfbadminton.com/image/upload/v1604895761/assets/players/thumbnail/98329.jpg,France,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/FRA.png,1993-07-07,31.0,173.0,41.0,0,53,39,19,4,7
57372,DHRUV KAPILA,https://img.bwfbadminton.com/image/upload/v1604895867/assets/players/thumbnail/57372.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2000-02-01,25,160.0,94165,Tanisha CRASTO,https://img.bwfbadminton.com/image/upload/v1721631181/assets/players/thumbnail/94165.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-05-05,22,160.0,17.0,2,99,33,20,10,14,63571,Adnan MAULANA,https://img.bwfbadminton.com/image/upload/v1604895891/assets/players/thumbnail/63571.jpg,Indonesia,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/INA.png,1999-10-23,25.0,,83699,Indah Cahya Sari JAMIL,https://img.bwfbadminton.com/image/upload/v1604896513/assets/players/thumbnail/83699.jpg,Indonesia,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/INA.png,2002-03-16,23.0,,27.0,0,85,31,15,8,8
57372,DHRUV KAPILA,https://img.bwfbadminton.com/image/upload/v1604895867/assets/players/thumbnail/57372.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2000-02-01,25,160.0,94165,Tanisha CRASTO,https://img.bwfbadminton.com/image/upload/v1721631181/assets/players/thumbnail/94165.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-05-05,22,160.0,17.0,0,33,33,20,10,14,77689,Chun Man TANG,https://img.bwfbadminton.com/image/upload/v1658733477/assets/players/thumbnail/77689.jpg,Hong Kong China,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/HKG.png,1995-03-20,30.0,178.0,61435,Ying Suet TSE,https://img.bwfbadminton.com/image/upload/v1658733507/assets/players/thumbnail/61435.jpg,Hong Kong China,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/HKG.png,1991-11-09,33.0,166.0,3.0,1,43,212,121,12,4
57372,DHRUV KAPILA,https://img.bwfbadminton.com/image/upload/v1604895867/assets/players/thumbnail/57372.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2000-02-01,25,160.0,94165,Tanisha CRASTO,https://img.bwfbadminton.com/image/upload/v1721631181/assets/players/thumbnail/94165.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-05-05,22,160.0,17.0,1,112,33,20,10,14,72675,Pang Ron HOO,https://img.bwfbadminton.com/image/upload/v1604897655/assets/players/thumbnail/72675.jpg,Malaysia,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/MAS.png,1998-03-29,27.0,178.0,80605,Su Yin CHENG,https://img.bwfbadminton.com/image/upload/v1728426488/assets/players/thumbnail/80605.png,Malaysia,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/MAS.png,2003-06-16,22.0,,13.0,1,104,36,24,5,7
57372,DHRUV KAPILA,https://img.bwfbadminton.com/image/upload/v1604895867/assets/players/thumbnail/57372.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2000-02-01,25,160.0,94165,Tanisha CRASTO,https://img.bwfbadminton.com/image/upload/v1721631181/assets/players/thumbnail/94165.jpg,India,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/IND.png,2003-05-05,22,160.0,17.0,1,42,33,20,10,14,57943,Jia Xuan GAO,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_male.jpg,China,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/CHN.png,2005-03-27,20.0,,91533,Meng Ying WU,https://img.bwfbadminton.com/image/upload/assets/players/thumbnail/profile_female.jpg,China,https://img.bwfbadminton.com/image/upload/assets/flag-circle-svg-custom/CHN.png,2003-03-14,22.0,,45.0,0,31,18,7,18,7
